Year,Week,Week Start Date,Week End Date,Avg Max Temp (°C),Avg Min Temp (°C),Avg Apparent Max Temp (°C),Avg Apparent Min Temp (°C),Total Precipitation (mm),Total Rain (mm),Avg Wind Speed (km/h),Max Wind Gusts (km/h),Weather Code,Avg Daylight Duration (hours),Avg Sunrise Time,Avg Sunset Time,District
2018,1,2018-01-01,2018-01-08,29.1375,20.6625,31.6875,22.375,4.999999999999999,4.999999999999999,15.475,54.4,1,11.7375,06:17,18:01,Monaragala
2018,1,2018-01-01,2018-01-08,27.125000000000004,23.65,30.6625,25.725,1.3,1.3,16.1,46.1,51,11.60625,06:23,17:59,Mullaitivu
2018,1,2018-01-01,2018-01-08,18.6125,9.075,19.325000000000003,7.375,4.4,4.4,11.0875,45.0,3,11.733333333333333,06:19,18:03,NuwaraEliya
2018,1,2018-01-01,2018-01-08,28.950000000000003,21.0,31.8375,24.2,0.5,0.5,13.175,32.8,3,11.681250000000002,06:20,18:01,Polonnaruwa
2018,1,2018-01-01,2018-01-08,29.1875,21.15,32.5,23.5375,0.1,0.1,17.612499999999997,42.1,1,11.672916666666667,06:25,18:05,Puttalam
2018,1,2018-01-01,2018-01-08,30.025,20.425,33.875,23.1,4.800000000000001,4.800000000000001,12.45,36.7,2,11.74375,06:20,18:05,Ratnapura
2018,1,2018-01-01,2018-01-08,27.6125,23.4375,30.4625,26.050000000000004,1.3,1.3,16.625,46.4,51,11.6375,06:20,17:59,Trincomalee
2018,1,2018-01-01,2018-01-08,28.35,20.525,31.1,22.9,1.5,1.5,14.0625,39.6,51,11.633333333333333,06:23,18:01,Vavuniya
2018,2,2018-01-08,2018-01-15,28.1875,22.075000000000003,32.724999999999994,25.5875,30.7,30.7,12.1875,36.0,51,11.729166666666666,06:18,18:02,Ampara
2018,2,2018-01-08,2018-01-15,28.25,21.387500000000003,31.162500000000005,24.8,18.7,18.7,14.687499999999998,34.9,51,11.677083333333334,06:25,18:06,Anuradhapura
2018,2,2018-01-08,2018-01-15,24.675,17.9,28.6375,19.675,28.4,28.4,9.0125,33.5,53,11.74375,06:20,18:05,Badulla
2018,2,2018-01-08,2018-01-15,27.637500000000003,23.0875,31.85,26.9625,30.500000000000004,30.500000000000004,15.2125,35.6,51,11.708333333333334,06:19,18:02,Batticaloa
2018,2,2018-01-08,2018-01-15,30.1875,22.425,35.0875,25.5875,15.599999999999998,15.599999999999998,15.2,47.2,3,11.75625,06:25,18:10,Colombo
2018,2,2018-01-08,2018-01-15,28.85,22.375000000000004,34.675,25.8125,34.10000000000001,34.10000000000001,11.725,40.7,63,11.8,06:22,18:10,Galle
2018,2,2018-01-08,2018-01-15,31.725000000000005,22.0625,35.95,25.325000000000003,34.6,34.6,13.8875,43.2,63,11.747916666666669,06:25,18:10,Gampaha
2018,2,2018-01-08,2018-01-15,29.875,23.2,33.725,25.8125,4.3,4.3,18.5375,48.2,51,11.791666666666666,06:19,18:06,Hambantota
2018,2,2018-01-08,2018-01-15,27.4375,23.112500000000004,31.1625,26.425,26.4,26.4,19.775,54.0,2,11.60625,06:29,18:05,Jaffna
2018,2,2018-01-08,2018-01-15,29.77500000000001,22.1,34.8375,25.5375,14.8,14.8,12.6625,43.2,61,11.772916666666667,06:24,18:10,Kaluthara
2018,2,2018-01-08,2018-01-15,28.075,19.8625,29.7625,21.625,9.8,9.8,17.7,55.1,51,11.733333333333333,06:23,18:07,Kandy
2018,2,2018-01-08,2018-01-15,30.512500000000003,20.7625,33.8875,23.2375,30.5,30.5,12.5125,39.6,63,11.73125,06:24,18:08,Kegalle
2018,2,2018-01-08,2018-01-15,27.3125,22.887500000000003,30.5875,26.225,52.8,52.8,19.125,54.0,51,11.61875,06:27,18:04,Kilinochchi
2018,2,2018-01-08,2018-01-15,30.1625,21.075000000000003,33.525,24.025,25.6,25.6,14.375,43.9,63,11.720833333333331,06:24,18:07,Kurunegala
2018,2,2018-01-08,2018-01-15,28.6625,23.05,31.300000000000004,26.1875,29.7,29.7,20.637500000000003,50.4,53,11.645833333333334,06:28,18:07,Mannar
2018,2,2018-01-08,2018-01-15,27.3875,19.2375,30.337499999999995,21.65,18.3,18.3,11.925,46.4,51,11.71875,06:23,18:06,Matale
2018,2,2018-01-08,2018-01-15,27.737500000000004,23.7875,32.050000000000004,27.1125,7.4,7.4,19.5625,32.8,51,11.80625,06:21,18:09,Matara
2018,2,2018-01-08,2018-01-15,28.725,21.85,32.45,24.5125,22.7,22.7,14.3,47.9,51,11.752083333333331,06:19,18:04,Monaragala
2018,2,2018-01-08,2018-01-15,26.85,23.937500000000004,30.512500000000003,27.2875,35.4,35.4,17.837500000000002,46.1,51,11.627083333333337,06:25,18:03,Mullaitivu
2018,2,2018-01-08,2018-01-15,18.9875,10.2875,19.812500000000004,8.725,11.6,11.6,11.7,47.5,51,11.752083333333331,06:21,18:07,NuwaraEliya
2018,2,2018-01-08,2018-01-15,28.175,21.7,32.325,25.4125,41.0,41.0,12.1375,33.5,51,11.702083333333334,06:22,18:04,Polonnaruwa
2018,2,2018-01-08,2018-01-15,29.65,22.0625,33.35,25.3,14.8,14.8,16.474999999999998,37.8,51,11.69375,06:27,18:08,Puttalam
2018,2,2018-01-08,2018-01-15,30.025,21.3625,35.4875,24.7875,22.700000000000003,22.700000000000003,8.975000000000001,32.8,63,11.7625,06:23,18:09,Ratnapura
2018,2,2018-01-08,2018-01-15,27.3,23.85,31.175,27.25,15.5,15.5,16.6375,46.4,51,11.658333333333337,06:23,18:02,Trincomalee
2018,2,2018-01-08,2018-01-15,27.7,21.725,30.9375,24.85,21.3,21.3,15.85,39.6,51,11.654166666666669,06:25,18:05,Vavuniya
2018,3,2018-01-15,2018-01-22,27.8125,20.875,30.1625,23.15,1.1,1.1,16.612499999999997,41.0,51,11.75625,06:20,18:05,Ampara
2018,3,2018-01-15,2018-01-22,28.725,20.325,30.7625,22.85,1.2000000000000002,1.2000000000000002,16.687500000000004,40.0,1,11.704166666666667,06:27,18:09,Anuradhapura
2018,3,2018-01-15,2018-01-22,23.5125,16.125,26.3375,17.175,5.9,5.9,13.425,41.4,51,11.770833333333332,06:22,18:08,Badulla
2018,3,2018-01-15,2018-01-22,27.5,22.575,29.8,25.825,2.2,2.2,19.75,39.2,51,11.735416666666666,06:21,18:05,Batticaloa
2018,3,2018-01-15,2018-01-22,31.35,21.6125,33.800000000000004,22.725,0.1,0.1,20.65,51.5,1,11.772916666666664,06:27,18:13,Colombo
2018,3,2018-01-15,2018-01-22,28.3375,22.1625,33.4125,25.4,6.3,6.3,13.5375,42.8,51,11.816666666666665,06:24,18:13,Galle
2018,3,2018-01-15,2018-01-22,32.2375,21.4875,34.1875,22.8125,0.5,0.5,18.4375,46.1,1,11.766666666666666,06:27,18:13,Gampaha
2018,3,2018-01-15,2018-01-22,31.5875,23.3875,34.45,24.0375,1.0,1.0,23.9,64.1,2,11.812499999999998,06:21,18:09,Hambantota
2018,3,2018-01-15,2018-01-22,26.9,22.6125,28.5875,24.925,2.4,2.4,20.6125,42.5,51,11.6375,06:30,18:09,Jaffna
2018,3,2018-01-15,2018-01-22,30.6625,21.6,34.525,24.0,0.8999999999999999,0.8999999999999999,17.975,48.6,3,11.791666666666666,06:26,18:13,Kaluthara
2018,3,2018-01-15,2018-01-22,29.125,19.1625,30.837499999999995,19.675,0.1,0.1,17.662499999999998,54.0,2,11.760416666666666,06:24,18:10,Kandy
2018,3,2018-01-15,2018-01-22,30.925,20.0,32.475,20.925,0.0,0.0,18.7375,51.1,1,11.758333333333333,06:25,18:11,Kegalle
2018,3,2018-01-15,2018-01-22,26.925,22.875,28.3375,24.7625,1.2000000000000002,1.2000000000000002,19.0375,45.4,51,11.654166666666669,06:28,18:08,Kilinochchi
2018,3,2018-01-15,2018-01-22,30.1125,19.65,32.0375,21.475,0.0,0.0,19.025,49.3,1,11.745833333333334,06:26,18:10,Kurunegala
2018,3,2018-01-15,2018-01-22,28.85,22.425,29.5875,24.362500000000004,1.4,1.4,23.3375,51.8,3,11.675,06:29,18:10,Mannar
2018,3,2018-01-15,2018-01-22,27.025,18.075,29.0,19.4125,0.1,0.1,15.974999999999998,52.9,1,11.745833333333334,06:25,18:09,Matale
2018,3,2018-01-15,2018-01-22,27.925,23.4125,32.5125,25.675,2.0,2.0,20.45,34.6,51,11.822916666666666,06:23,18:12,Matara
2018,3,2018-01-15,2018-01-22,29.4875,21.425,31.325,22.6625,2.0,2.0,19.175,58.0,3,11.777083333333334,06:21,18:07,Monaragala
2018,3,2018-01-15,2018-01-22,26.475,24.1375,28.475,25.6,2.7,2.7,18.5875,42.1,51,11.658333333333331,06:27,18:06,Mullaitivu
2018,3,2018-01-15,2018-01-22,20.262500000000003,10.675,20.6625,8.475,0.8,0.8,12.412499999999998,47.5,1,11.777083333333334,06:23,18:10,NuwaraEliya
2018,3,2018-01-15,2018-01-22,28.0875,20.55,30.5375,23.675,3.2,3.2,14.525,32.8,51,11.725,06:24,18:07,Polonnaruwa
2018,3,2018-01-15,2018-01-22,30.125,20.8,32.2375,22.9625,0.4,0.4,19.1875,45.7,1,11.714583333333334,06:29,18:12,Puttalam
2018,3,2018-01-15,2018-01-22,30.9125,21.1625,35.1625,24.4875,0.2,0.2,12.0625,36.0,3,11.783333333333331,06:25,18:12,Ratnapura
2018,3,2018-01-15,2018-01-22,26.9125,23.9875,28.812500000000004,25.987500000000004,3.7,3.7,18.1,48.2,51,11.689583333333337,06:24,18:06,Trincomalee
2018,3,2018-01-15,2018-01-22,27.9375,20.9,29.6625,23.075,1.4,1.4,17.15,45.7,51,11.683333333333335,06:27,18:08,Vavuniya
2018,4,2018-01-22,2018-01-29,28.575,21.6125,31.6625,24.475,7.3,7.3,16.049999999999997,42.1,51,11.783333333333331,06:21,18:08,Ampara
2018,4,2018-01-22,2018-01-29,29.1,20.85,31.7625,23.9125,1.7000000000000002,1.7000000000000002,14.237499999999995,37.4,51,11.735416666666666,06:28,18:12,Anuradhapura
2018,4,2018-01-22,2018-01-29,24.45,17.887500000000003,27.762500000000003,19.125,12.7,12.7,11.95,38.9,51,11.795833333333333,06:23,18:11,Badulla
2018,4,2018-01-22,2018-01-29,27.7625,22.7625,30.4375,26.3375,6.0,6.0,19.575,42.8,51,11.76875,06:22,18:08,Batticaloa
2018,4,2018-01-22,2018-01-29,30.8875,22.3,33.85,24.500000000000004,0.5,0.5,21.85,51.8,51,11.802083333333332,06:28,18:16,Colombo
2018,4,2018-01-22,2018-01-29,28.975,23.675,34.2,27.8125,7.800000000000001,7.800000000000001,14.4625,41.4,53,11.839583333333332,06:25,18:16,Galle
2018,4,2018-01-22,2018-01-29,33.224999999999994,22.175,35.3875,24.35,1.0,1.0,17.475,46.1,3,11.797916666666666,06:28,18:15,Gampaha
2018,4,2018-01-22,2018-01-29,30.75,23.7,34.525000000000006,26.275,4.6,4.6,16.324999999999996,48.2,51,11.841666666666663,06:22,18:12,Hambantota
2018,4,2018-01-22,2018-01-29,27.3,22.4125,29.700000000000003,25.15,1.7,1.7,18.2375,41.0,2,11.683333333333335,06:31,18:12,Jaffna
2018,4,2018-01-22,2018-01-29,30.8,22.6375,34.55,25.975,0.8999999999999999,0.8999999999999999,18.5875,50.4,51,11.818749999999998,06:27,18:16,Kaluthara
2018,4,2018-01-22,2018-01-29,30.637500000000003,20.1,31.85,21.6,0.5,0.5,15.8875,46.8,3,11.783333333333331,06:25,18:12,Kandy
2018,4,2018-01-22,2018-01-29,31.7875,20.700000000000003,33.575,22.75,0.7,0.7,16.5,46.1,3,11.785416666666666,06:27,18:14,Kegalle
2018,4,2018-01-22,2018-01-29,27.225,22.5375,29.55,25.0875,3.1,3.1,16.925,42.5,3,11.685416666666669,06:29,18:11,Kilinochchi
2018,4,2018-01-22,2018-01-29,31.225,21.25,33.375,23.375,1.3,1.3,16.05,45.0,3,11.775,06:27,18:13,Kurunegala
2018,4,2018-01-22,2018-01-29,28.6375,22.3,30.4375,24.825,2.7,2.7,22.2875,48.2,1,11.70625,06:30,18:13,Mannar
2018,4,2018-01-22,2018-01-29,28.25,19.625,30.325,21.0875,3.3000000000000003,3.3000000000000003,13.975,51.5,3,11.779166666666663,06:26,18:12,Matale
2018,4,2018-01-22,2018-01-29,27.3875,24.875,32.362500000000004,28.975,6.500000000000001,6.500000000000001,16.3625,29.5,51,11.85,06:24,18:15,Matara
2018,4,2018-01-22,2018-01-29,30.4125,21.625,32.9875,23.312500000000004,2.4000000000000004,2.4000000000000004,17.25,51.8,51,11.808333333333332,06:22,18:10,Monaragala
2018,4,2018-01-22,2018-01-29,26.637500000000003,23.9125,29.4375,26.5,5.6,5.6,17.2625,43.6,3,11.691666666666668,06:28,18:09,Mullaitivu
2018,4,2018-01-22,2018-01-29,20.8,11.8875,21.3375,10.2,4.9,4.9,11.1375,46.8,3,11.8,06:24,18:12,NuwaraEliya
2018,4,2018-01-22,2018-01-29,28.575,21.200000000000003,31.7875,24.8375,6.1,6.1,13.075,32.0,3,11.758333333333333,06:25,18:10,Polonnaruwa
2018,4,2018-01-22,2018-01-29,29.35,21.3375,32.3875,24.025,1.2,1.2,19.55,45.4,51,11.75,06:30,18:15,Puttalam
2018,4,2018-01-22,2018-01-29,32.2625,22.1875,35.7625,25.825,0.0,0.0,14.249999999999998,36.0,3,11.814583333333331,06:26,18:14,Ratnapura
2018,4,2018-01-22,2018-01-29,26.925,23.950000000000003,29.3625,26.7375,8.0,8.0,16.8125,46.1,51,11.725,06:25,18:08,Trincomalee
2018,4,2018-01-22,2018-01-29,28.525,21.0625,30.887500000000003,23.65,2.7,2.7,14.5875,40.3,3,11.720833333333331,06:28,18:11,Vavuniya
2018,5,2018-01-29,2018-02-05,27.65,22.0125,31.000000000000004,25.05,38.1,38.1,15.45,37.1,2,11.816666666666665,06:21,18:10,Ampara
2018,5,2018-01-29,2018-02-05,29.1625,21.875,31.5,24.35,4.7,4.7,17.0625,43.2,51,11.775,06:28,18:14,Anuradhapura
2018,5,2018-01-29,2018-02-05,23.675,18.4625,27.4625,20.6875,67.5,67.5,10.9,30.6,51,11.829166666666666,06:24,18:13,Badulla
2018,5,2018-01-29,2018-02-05,27.4125,23.475,30.6125,26.9125,17.3,17.3,19.1,43.2,3,11.80625,06:22,18:10,Batticaloa
2018,5,2018-01-29,2018-02-05,31.3375,23.8125,35.275000000000006,25.55,5.5,5.5,18.85,51.5,51,11.839583333333332,06:28,18:18,Colombo
2018,5,2018-01-29,2018-02-05,29.725,23.675,35.65,27.575,40.3,40.3,13.1,44.6,63,11.86875,06:26,18:18,Galle
2018,5,2018-01-29,2018-02-05,32.65,23.7,36.0875,25.5375,14.9,14.9,15.550000000000002,47.2,51,11.833333333333332,06:28,18:18,Gampaha
2018,5,2018-01-29,2018-02-05,29.85,23.9625,33.125,25.4375,57.7,57.7,22.5375,50.4,61,11.864583333333332,06:22,18:14,Hambantota
2018,5,2018-01-29,2018-02-05,27.7,22.2875,29.675,24.525,0.0,0.0,21.2625,46.8,3,11.725,06:31,18:14,Jaffna
2018,5,2018-01-29,2018-02-05,30.0,23.6,35.0125,26.950000000000003,23.9,23.9,12.750000000000002,39.2,51,11.856250000000005,06:27,18:18,Kaluthara
2018,5,2018-01-29,2018-02-05,28.875,20.7125,30.6,21.5375,5.9,5.9,20.375,58.7,51,11.818749999999998,06:26,18:15,Kandy
2018,5,2018-01-29,2018-02-05,31.625,22.275,34.525000000000006,24.1,11.999999999999998,11.999999999999998,16.2125,47.2,51,11.820833333333333,06:27,18:16,Kegalle
2018,5,2018-01-29,2018-02-05,27.5875,22.925,29.6,24.8625,5.3,5.3,20.2125,50.0,3,11.733333333333333,06:29,18:13,Kilinochchi
2018,5,2018-01-29,2018-02-05,30.75,22.3875,33.175,24.425000000000004,7.699999999999999,7.699999999999999,19.325,53.6,3,11.814583333333331,06:27,18:15,Kurunegala
2018,5,2018-01-29,2018-02-05,29.700000000000003,22.9125,31.3125,24.8,4.800000000000001,4.800000000000001,25.2625,54.7,1,11.749999999999998,06:30,18:15,Mannar
2018,5,2018-01-29,2018-02-05,27.9875,20.2875,30.787499999999994,22.2125,9.4,9.4,15.95,58.7,51,11.816666666666665,06:26,18:15,Matale
2018,5,2018-01-29,2018-02-05,28.750000000000004,24.65,33.150000000000006,26.6,37.7,37.7,23.875,38.9,51,11.866666666666664,06:25,18:17,Matara
2018,5,2018-01-29,2018-02-05,28.1875,22.225,30.750000000000004,23.887500000000003,26.8,26.8,18.775,50.4,3,11.839583333333334,06:22,18:12,Monaragala
2018,5,2018-01-29,2018-02-05,26.7125,23.937500000000004,29.55,25.625000000000004,7.1000000000000005,7.1000000000000005,19.45,46.1,3,11.739583333333332,06:27,18:12,Mullaitivu
2018,5,2018-01-29,2018-02-05,20.0375,12.5375,21.25,12.05,42.8,42.8,13.0,53.6,63,11.833333333333332,06:25,18:15,NuwaraEliya
2018,5,2018-01-29,2018-02-05,28.325,21.825000000000003,31.5,25.2125,31.3,31.3,14.775,32.0,3,11.797916666666666,06:25,18:12,Polonnaruwa
2018,5,2018-01-29,2018-02-05,30.75,22.7125,33.3,24.775,3.5,3.5,19.7375,44.6,3,11.7875,06:30,18:17,Puttalam
2018,5,2018-01-29,2018-02-05,30.65,23.2125,36.025000000000006,27.7125,42.7,42.7,8.9625,28.8,61,11.841666666666669,06:26,18:17,Ratnapura
2018,5,2018-01-29,2018-02-05,27.062500000000004,24.187500000000004,30.125,26.2125,11.4,11.4,17.525,47.9,3,11.764583333333333,06:25,18:11,Trincomalee
2018,5,2018-01-29,2018-02-05,28.6875,21.75,30.7125,24.0,4.4,4.4,18.325,41.8,3,11.7625,06:28,18:13,Vavuniya
2018,6,2018-02-05,2018-02-12,28.85,22.2125,33.8875,26.1125,14.1,14.1,13.099999999999998,34.6,53,11.858333333333334,06:21,18:12,Ampara
2018,6,2018-02-05,2018-02-12,30.6,22.6875,34.0375,26.55,8.8,8.8,16.2875,39.6,2,11.81875,06:27,18:16,Anuradhapura
2018,6,2018-02-05,2018-02-12,25.65,18.475,30.5875,20.3125,27.300000000000004,27.300000000000004,10.05,30.6,51,11.86875,06:23,18:15,Badulla
2018,6,2018-02-05,2018-02-12,28.1125,23.4625,33.0125,28.075,14.6,14.6,15.3125,37.1,51,11.841666666666669,06:21,18:12,Batticaloa
2018,6,2018-02-05,2018-02-12,30.4875,23.45,35.6875,27.475,17.400000000000002,17.400000000000002,14.575,38.2,51,11.870833333333334,06:27,18:20,Colombo
2018,6,2018-02-05,2018-02-12,29.3625,23.1625,35.550000000000004,27.0375,28.200000000000003,28.200000000000003,11.55,38.9,51,11.897916666666667,06:25,18:19,Galle
2018,6,2018-02-05,2018-02-12,32.1125,23.0375,37.4125,26.9875,27.5,27.5,12.95,38.9,51,11.864583333333332,06:27,18:19,Gampaha
2018,6,2018-02-05,2018-02-12,29.587499999999995,23.725,34.1625,26.8875,12.6,12.6,19.675,50.4,51,11.9,06:22,18:16,Hambantota
2018,6,2018-02-05,2018-02-12,29.275,23.5,33.4125,27.35,6.000000000000001,6.000000000000001,17.9875,41.0,51,11.772916666666664,06:30,18:16,Jaffna
2018,6,2018-02-05,2018-02-12,29.525,23.0125,35.4125,27.2125,21.800000000000004,21.800000000000004,12.6125,39.6,61,11.88125,06:27,18:19,Kaluthara
2018,6,2018-02-05,2018-02-12,30.8875,20.7125,33.1375,22.562500000000004,13.400000000000002,13.400000000000002,17.675,58.3,1,11.858333333333334,06:25,18:16,Kandy
2018,6,2018-02-05,2018-02-12,32.0125,21.9875,36.275,25.35,10.0,10.0,13.875,36.7,53,11.85833333333333,06:26,18:18,Kegalle
2018,6,2018-02-05,2018-02-12,29.3375,23.2875,32.9,27.0625,3.7,3.7,18.7125,47.2,3,11.78125,06:28,18:15,Kilinochchi
2018,6,2018-02-05,2018-02-12,32.75,22.1625,36.43750000000001,25.7375,9.2,9.2,15.0375,48.2,1,11.85,06:26,18:17,Kurunegala
2018,6,2018-02-05,2018-02-12,30.6125,23.5375,34.2875,26.8875,5.999999999999999,5.999999999999999,22.1875,54.4,53,11.797916666666666,06:29,18:17,Mannar
2018,6,2018-02-05,2018-02-12,29.987500000000004,20.2875,33.575,23.2125,9.3,9.3,12.45,47.2,51,11.85,06:25,18:16,Matale
2018,6,2018-02-05,2018-02-12,28.1,24.45,33.0625,27.7625,19.0,19.0,19.7125,36.7,53,11.90625,06:24,18:18,Matara
2018,6,2018-02-05,2018-02-12,29.4375,22.3125,33.325,25.2625,20.2,20.2,15.075,48.6,51,11.872916666666663,06:22,18:14,Monaragala
2018,6,2018-02-05,2018-02-12,27.675,24.425,32.12500000000001,27.875,12.2,12.2,16.925,44.3,51,11.7875,06:26,18:14,Mullaitivu
2018,6,2018-02-05,2018-02-12,21.1875,11.4375,22.375,9.8875,5.3,5.3,10.125000000000002,38.9,1,11.86875,06:24,18:16,NuwaraEliya
2018,6,2018-02-05,2018-02-12,29.4125,22.600000000000005,34.125,26.875000000000004,15.9,15.9,13.4875,31.7,51,11.835416666666664,06:24,18:14,Polonnaruwa
2018,6,2018-02-05,2018-02-12,31.46250000000001,23.325,35.900000000000006,26.875,7.0,7.0,17.2625,38.9,51,11.829166666666666,06:29,18:19,Puttalam
2018,6,2018-02-05,2018-02-12,31.262500000000003,22.9125,36.85,27.2625,21.3,21.3,10.1375,33.5,51,11.877083333333331,06:26,18:18,Ratnapura
2018,6,2018-02-05,2018-02-12,27.9875,24.575,32.4625,28.15,16.6,16.6,15.5125,44.3,51,11.810416666666663,06:24,18:13,Trincomalee
2018,6,2018-02-05,2018-02-12,30.325,22.7875,33.4625,26.4,9.1,9.1,16.874999999999996,44.3,2,11.804166666666664,06:27,18:15,Vavuniya
2018,7,2018-02-12,2018-02-19,28.625000000000004,21.925,32.7,25.475,12.7,12.7,15.3,38.5,53,11.897916666666667,06:19,18:13,Ampara
2018,7,2018-02-12,2018-02-19,30.4875,21.575,33.125,24.775,5.4,5.4,17.6625,41.8,2,11.866666666666664,06:25,18:17,Anuradhapura
2018,7,2018-02-12,2018-02-19,24.3,17.75,28.3625,19.4375,26.9,26.9,11.275,33.8,53,11.90625,06:22,18:16,Badulla
2018,7,2018-02-12,2018-02-19,28.237500000000004,23.5,31.975,27.2125,11.6,11.6,18.175,39.6,51,11.885416666666668,06:20,18:13,Batticaloa
2018,7,2018-02-12,2018-02-19,31.975,23.375,36.45,26.05,10.2,10.2,18.875,46.8,51,11.908333333333337,06:26,18:21,Colombo
2018,7,2018-02-12,2018-02-19,29.725,23.125,35.8375,26.7875,18.6,18.6,12.9625,50.4,55,11.935416666666669,06:24,18:20,Galle
2018,7,2018-02-12,2018-02-19,33.675,22.95,37.4,25.6875,5.8,5.8,18.1875,41.8,51,11.90625,06:26,18:20,Gampaha
2018,7,2018-02-12,2018-02-19,30.4375,23.8625,33.875,25.7125,3.2,3.2,24.35,59.4,51,11.931250000000002,06:21,18:17,Hambantota
2018,7,2018-02-12,2018-02-19,28.487500000000004,23.2375,30.975,26.3125,5.3,5.3,20.825,49.3,1,11.82708333333333,06:28,18:18,Jaffna
2018,7,2018-02-12,2018-02-19,30.025,23.3625,35.650000000000006,27.5625,6.5,6.5,14.15,41.0,51,11.91875,06:25,18:21,Kaluthara
2018,7,2018-02-12,2018-02-19,30.812500000000004,20.6125,32.55,21.2875,4.9,4.9,19.4875,58.0,1,11.897916666666667,06:24,18:18,Kandy
2018,7,2018-02-12,2018-02-19,33.05,21.9125,35.224999999999994,24.125,3.2,3.2,17.0875,45.4,1,11.9,06:25,18:19,Kegalle
2018,7,2018-02-12,2018-02-19,28.5875,23.3375,31.075,26.05,5.800000000000001,5.800000000000001,20.3,55.1,1,11.835416666666667,06:27,18:17,Kilinochchi
2018,7,2018-02-12,2018-02-19,32.575,21.5625,34.425000000000004,24.0125,4.0,4.0,20.45,52.2,1,11.891666666666667,06:25,18:18,Kurunegala
2018,7,2018-02-12,2018-02-19,30.5625,22.950000000000003,32.4125,25.55,5.7,5.7,25.375,55.4,1,11.847916666666666,06:28,18:19,Mannar
2018,7,2018-02-12,2018-02-19,29.3125,19.6125,31.8375,21.225,1.8,1.8,16.8,56.5,1,11.891666666666667,06:24,18:17,Matale
2018,7,2018-02-12,2018-02-19,28.875,24.475,32.9875,26.6625,7.8,7.8,22.9125,37.8,51,11.937500000000002,06:23,18:19,Matara
2018,7,2018-02-12,2018-02-19,29.6,22.2,32.5375,24.200000000000003,6.0,6.0,18.5375,50.4,2,11.9125,06:20,18:15,Monaragala
2018,7,2018-02-12,2018-02-19,27.325,24.337499999999995,30.812500000000004,26.9,7.6,7.6,19.175,51.1,51,11.841666666666669,06:25,18:15,Mullaitivu
2018,7,2018-02-12,2018-02-19,21.25,11.8,22.075000000000003,10.5,7.2,7.2,12.875,52.6,3,11.910416666666666,06:23,18:17,NuwaraEliya
2018,7,2018-02-12,2018-02-19,29.3625,21.875,33.475,25.575000000000003,12.4,12.4,15.0875,40.3,51,11.879166666666668,06:23,18:15,Polonnaruwa
2018,7,2018-02-12,2018-02-19,31.7375,22.4875,34.7125,25.1625,3.1,3.1,20.075,45.7,51,11.875,06:28,18:20,Puttalam
2018,7,2018-02-12,2018-02-19,32.5875,22.9125,37.575,26.975,9.6,9.6,13.275,43.9,3,11.914583333333333,06:24,18:19,Ratnapura
2018,7,2018-02-12,2018-02-19,27.8375,24.5375,30.9875,27.125000000000004,9.6,9.6,18.0875,52.2,3,11.85833333333333,06:23,18:14,Trincomalee
2018,7,2018-02-12,2018-02-19,29.65,21.7875,31.85,24.625000000000004,5.6,5.6,18.4125,48.2,1,11.854166666666668,06:25,18:17,Vavuniya
2018,8,2018-02-19,2018-02-26,28.875,21.6875,32.55,24.9125,48.1,48.1,14.787499999999998,38.5,51,11.935416666666669,06:17,18:14,Ampara
2018,8,2018-02-19,2018-02-26,31.075000000000003,21.187500000000004,34.05,24.1625,5.7,5.7,17.775,44.3,2,11.916666666666666,06:23,18:18,Anuradhapura
2018,8,2018-02-19,2018-02-26,24.7875,17.9,29.1625,19.875,67.5,67.5,11.0,33.1,3,11.947916666666668,06:20,18:17,Badulla
2018,8,2018-02-19,2018-02-26,28.5875,22.950000000000003,31.8875,26.0625,38.5,38.5,17.912499999999998,38.2,3,11.929166666666667,06:18,18:14,Batticaloa
2018,8,2018-02-19,2018-02-26,31.4625,23.0125,35.6875,25.55,20.0,20.0,18.4375,55.1,1,11.952083333333334,06:24,18:22,Colombo
2018,8,2018-02-19,2018-02-26,29.5625,23.1125,34.7875,26.4625,58.7,58.7,12.8875,42.1,51,11.96875,06:22,18:21,Galle
2018,8,2018-02-19,2018-02-26,33.6625,22.6875,37.125,25.2875,30.9,30.9,17.0125,43.2,1,11.945833333333336,06:24,18:21,Gampaha
2018,8,2018-02-19,2018-02-26,30.55,24.025,34.325,26.075,12.9,12.9,23.375,60.8,51,11.9625,06:19,18:17,Hambantota
2018,8,2018-02-19,2018-02-26,29.200000000000003,23.0875,31.675000000000004,25.975,0.5,0.5,20.35,49.7,51,11.883333333333336,06:26,18:19,Jaffna
2018,8,2018-02-19,2018-02-26,30.4875,22.9375,35.5875,26.9,22.1,22.1,14.9625,41.0,51,11.958333333333334,06:24,18:21,Kaluthara
2018,8,2018-02-19,2018-02-26,30.7375,20.2375,32.825,21.5875,9.8,9.8,18.525,57.2,2,11.94375,06:22,18:18,Kandy
2018,8,2018-02-19,2018-02-26,33.4625,21.65,35.8375,23.6875,6.6,6.6,16.0625,46.4,2,11.94375,06:23,18:20,Kegalle
2018,8,2018-02-19,2018-02-26,28.925,23.15,31.1,25.575,3.0,3.0,19.7625,51.8,51,11.889583333333334,06:24,18:18,Kilinochchi
