Year,Week,District,Avg Max Temp (°C),Avg Min Temp (°C),Avg Apparent Max Temp (°C),Avg Apparent Min Temp (°C),Total Precipitation (mm),Total Rain (mm),Avg Wind Speed (km/h),Max Wind Gusts (km/h),Weather Code,Avg Daylight Duration (hours),Avg Sunrise Time Minutes,Avg Sunset Time Minutes,Week Start Date,Week End Date,Number of Cases
2018,18,Monaragala,31.7,23.4125,37.825,28.1125,49.2,49.2,14.575,51.1,65,12.372916666666663,349.0,1092.0,2018-04-28,2018-05-04,2
2018,18,Mullaitivu,33.225,26.15,39.95,31.15,27.9,27.9,16.1375,41.8,2,12.46875,349.0,1097.0,2018-04-28,2018-05-04,0
2018,18,NuwaraEliya,22.175,13.349999999999998,23.4875,13.7125,12.8,12.8,7.975,34.6,3,12.383333333333336,352.0,1095.0,2018-04-28,2018-05-04,5
2018,18,Polonnaruwa,34.375,25.3375,40.575,30.5125,76.6,76.6,12.2,28.4,65,12.420833333333334,349.0,1095.0,2018-04-28,2018-05-04,2
2018,18,Puttalam,30.775,25.6,36.5375,30.4875,59.4,59.4,17.8375,40.0,63,12.425000000000002,354.0,1099.0,2018-04-28,2018-05-04,30
2018,18,Ratnapura,30.275,24.3125,37.45,29.3875,75.5,75.5,8.925,28.8,63,12.366666666666664,354.0,1096.0,2018-04-28,2018-05-04,61
2018,18,Trincomalee,33.8875,26.125,39.8875,31.125,54.6,54.6,15.55,46.8,51,12.445833333333336,348.0,1095.0,2018-04-28,2018-05-04,16
2018,18,Vavuniya,34.9875,25.0,40.475,29.775,50.5,50.5,13.8875,36.4,65,12.45,350.0,1097.0,2018-04-28,2018-05-04,5
2018,19,Ampara,31.675,24.35,38.5,29.137500000000003,68.2,68.2,12.1125,38.9,63,12.429166666666667,346.0,1092.0,2018-05-05,2018-05-11,1
2018,19,Anuradhapura,31.8125,24.6625,38.0625,28.95,54.39999999999999,54.39999999999999,16.7125,40.7,63,12.477083333333333,349.0,1098.0,2018-05-05,2018-05-11,12
2018,19,Badulla,27.3,19.6125,33.325,22.125000000000004,76.39999999999999,76.39999999999999,7.637499999999999,25.9,63,12.414583333333336,349.0,1094.0,2018-05-05,2018-05-11,5
2018,19,Batticaloa,31.125,25.262500000000003,38.375,30.3625,48.1,48.1,12.75,30.6,63,12.447916666666668,345.0,1092.0,2018-05-05,2018-05-11,234
2018,19,Colombo,29.2625,24.524999999999995,34.8,28.9625,144.29999999999998,144.29999999999998,15.5375,43.9,63,12.414583333333333,353.0,1098.0,2018-05-05,2018-05-11,116
2018,19,Galle,28.4875,24.825,34.462500000000006,29.925,126.0,126.0,12.8625,39.2,63,12.377083333333337,353.0,1096.0,2018-05-05,2018-05-11,13
2018,19,Gampaha,29.812500000000004,23.9875,35.75,28.4125,127.8,127.8,13.6125,41.8,63,12.420833333333334,353.0,1098.0,2018-05-05,2018-05-11,56
2018,19,Hambantota,29.7125,25.5,35.25000000000001,29.8375,49.00000000000001,49.00000000000001,16.875,45.7,61,12.381249999999998,350.0,1093.0,,,
2018,19,Jaffna,30.8125,26.7125,36.0375,30.475,60.1,60.1,23.725,56.2,63,12.533333333333331,349.0,1101.0,2018-05-05,2018-05-11,29
2018,19,Kaluthara,29.2625,24.2625,34.95,28.875,146.8,146.8,14.7375,43.6,65,12.402083333333334,353.0,1097.0,,,
2018,19,Kandy,29.2375,21.225,34.1375,25.025,59.4,59.4,10.7,38.9,61,12.43125,350.0,1096.0,2018-05-05,2018-05-11,63
2018,19,Kegalle,29.5375,23.25,34.96249999999999,26.6625,95.4,95.4,14.3625,41.4,63,12.43125,351.0,1097.0,2018-05-05,2018-05-11,26
2018,19,Kilinochchi,33.5,25.7,39.2625,29.9625,28.6,28.6,16.2875,43.6,61,12.525,348.0,1100.0,2018-05-05,2018-05-11,2
2018,19,Kurunegala,31.025,23.762500000000003,36.875,27.75,64.7,64.7,14.974999999999998,42.8,63,12.437500000000002,351.0,1097.0,2018-05-05,2018-05-11,26
2018,19,Mannar,31.887500000000003,26.3375,36.525000000000006,29.8,28.599999999999994,28.599999999999994,23.6,52.2,63,12.504166666666666,351.0,1101.0,2018-05-05,2018-05-11,1
2018,19,Matale,28.35,21.9625,33.7375,25.25,103.79999999999998,103.79999999999998,11.975,45.4,65,12.437500000000002,350.0,1096.0,2018-05-05,2018-05-11,29
2018,19,Matara,28.325,25.825,33.56249999999999,30.1375,93.6,93.6,17.400000000000002,30.6,63,12.375,352.0,1095.0,2018-05-05,2018-05-11,6
2018,19,Monaragala,31.0125,23.2375,37.3125,27.55,108.5,108.5,13.312500000000002,50.0,65,12.410416666666666,348.0,1092.0,2018-05-05,2018-05-11,14
2018,19,Mullaitivu,32.525,25.6375,39.7875,30.175,39.8,39.8,13.4,40.3,63,12.516666666666666,347.0,1098.0,2018-05-05,2018-05-11,3
2018,19,NuwaraEliya,20.5625,13.225,22.4,13.4625,106.3,106.3,7.925000000000001,34.6,63,12.414583333333336,350.0,1095.0,2018-05-05,2018-05-11,4
2018,19,Polonnaruwa,32.575,24.7375,39.825,30.15,98.29999999999998,98.29999999999998,11.875,34.6,63,12.45625,348.0,1095.0,2018-05-05,2018-05-11,5
2018,19,Puttalam,29.85,25.250000000000004,35.4,29.500000000000004,82.1,82.1,18.2875,43.9,63,12.464583333333334,352.0,1100.0,2018-05-05,2018-05-11,29
2018,19,Ratnapura,30.075,24.125000000000004,36.8125,28.8625,132.10000000000002,132.10000000000002,11.925,37.1,63,12.40625,352.0,1096.0,2018-05-05,2018-05-11,56
2018,19,Trincomalee,32.075,25.4,38.9375,29.95,57.9,57.9,13.1625,36.4,63,12.489583333333332,346.0,1095.0,2018-05-05,2018-05-11,42
2018,19,Vavuniya,32.43749999999999,24.625,38.7375,28.8125,40.8,40.8,14.8,40.0,61,12.49375,349.0,1098.0,2018-05-05,2018-05-11,1
2018,20,Ampara,30.65,23.950000000000003,37.275,29.012500000000003,81.0,81.0,9.7875,32.4,63,12.464583333333334,345.0,1093.0,2018-05-12,2018-05-18,2
2018,20,Anuradhapura,29.6125,24.15,34.5375,28.2,62.4,62.4,17.4375,46.8,63,12.5125,348.0,1099.0,2018-05-12,2018-05-18,20
2018,20,Badulla,26.762500000000003,20.1625,32.0375,23.200000000000003,78.99999999999999,78.99999999999999,6.65,31.7,63,12.452083333333334,348.0,1095.0,2018-05-12,2018-05-18,7
2018,20,Batticaloa,30.0875,24.9125,36.9375,30.225,87.2,87.2,10.45,30.2,63,12.479166666666666,345.0,1093.0,2018-05-12,2018-05-18,222
2018,20,Colombo,28.3375,24.4625,33.425000000000004,28.887500000000003,162.2,162.2,14.95,41.0,65,12.44375,353.0,1099.0,2018-05-12,2018-05-18,168
2018,20,Galle,28.1125,24.8875,33.150000000000006,29.425,211.8,211.8,15.675,50.8,63,12.404166666666669,353.0,1097.0,2018-05-12,2018-05-18,20
2018,20,Gampaha,28.487500000000004,23.725,33.95,28.1125,164.60000000000002,164.60000000000002,12.937500000000002,40.0,63,12.452083333333334,352.0,1099.0,2018-05-12,2018-05-18,53
2018,20,Hambantota,29.137500000000003,25.075,33.5625,28.825,80.20000000000002,80.20000000000002,19.9125,58.0,53,12.408333333333331,349.0,1093.0,,,
2018,20,Jaffna,30.3625,26.9875,35.43749999999999,30.725,37.1,37.1,22.8625,54.7,61,12.58125,348.0,1103.0,2018-05-12,2018-05-18,23
2018,20,Kaluthara,28.425,24.3125,33.6625,28.825,186.5,186.5,13.8375,45.7,63,12.429166666666667,353.0,1098.0,,,
2018,20,Kandy,27.4375,21.55,31.55,25.1125,55.8,55.8,12.675,44.3,63,12.464583333333334,349.0,1097.0,2018-05-12,2018-05-18,80
2018,20,Kegalle,27.825,23.075,32.5875,26.425,80.3,80.3,14.1375,41.8,63,12.460416666666667,350.0,1098.0,2018-05-12,2018-05-18,30
2018,20,Kilinochchi,32.075,25.2375,36.9125,29.237500000000004,19.200000000000003,19.200000000000003,17.475,51.5,51,12.564583333333331,347.0,1101.0,2018-05-12,2018-05-18,1
2018,20,Kurunegala,28.687500000000004,23.5625,33.525000000000006,27.225,84.0,84.0,14.8375,41.4,63,12.472916666666666,350.0,1098.0,2018-05-12,2018-05-18,25
2018,20,Mannar,30.725,25.9,34.575,29.3,34.2,34.2,23.375,57.2,61,12.545833333333333,349.0,1102.0,2018-05-12,2018-05-18,0
2018,20,Matale,27.15,22.0875,32.0125,25.387500000000003,84.70000000000002,84.70000000000002,12.925,51.1,63,12.472916666666666,349.0,1097.0,2018-05-12,2018-05-18,41
2018,20,Matara,28.1375,25.775,32.4875,29.1375,169.1,169.1,22.5375,49.0,63,12.395833333333334,352.0,1095.0,2018-05-12,2018-05-18,18
2018,20,Monaragala,29.7125,22.9625,35.4375,27.4,98.8,98.8,10.9,47.9,65,12.44375,347.0,1093.0,2018-05-12,2018-05-18,24
2018,20,Mullaitivu,31.575,25.2125,37.4875,29.3625,19.1,19.1,15.6125,49.7,63,12.55625,346.0,1099.0,2018-05-12,2018-05-18,1
2018,20,NuwaraEliya,19.0875,13.875,20.4375,13.9125,92.8,92.8,11.6375,51.8,63,12.445833333333336,349.0,1096.0,2018-05-12,2018-05-18,3
2018,20,Polonnaruwa,31.6,24.55,37.425,29.325,93.1,93.1,15.175,40.3,63,12.491666666666667,347.0,1096.0,2018-05-12,2018-05-18,7
2018,20,Puttalam,28.5375,24.9375,33.2875,29.2125,95.8,95.8,17.000000000000004,40.7,63,12.5,351.0,1101.0,2018-05-12,2018-05-18,6
2018,20,Ratnapura,28.4875,24.0,34.5625,28.5375,187.9,187.9,10.687499999999998,42.5,63,12.435416666666669,351.0,1097.0,2018-05-12,2018-05-18,80
2018,20,Trincomalee,31.487500000000004,25.075,37.2125,29.1625,42.5,42.5,14.9625,48.6,63,12.529166666666663,345.0,1097.0,2018-05-12,2018-05-18,34
2018,20,Vavuniya,30.5875,24.15,35.875,28.1375,44.4,44.4,16.5,46.8,63,12.535416666666666,347.0,1099.0,2018-05-12,2018-05-18,11
2018,21,Ampara,31.25,24.1125,37.4,29.0125,61.2,61.2,12.4375,43.6,63,12.489583333333332,345.0,1094.0,2018-05-19,2018-05-25,2
2018,21,Anuradhapura,29.325,24.2125,33.575,27.6375,64.8,64.8,20.8,56.9,63,12.552083333333332,348.0,1101.0,2018-05-19,2018-05-25,26
2018,21,Badulla,27.475,20.2625,32.675,23.262500000000003,110.0,110.0,6.45,33.5,65,12.475,348.0,1096.0,2018-05-19,2018-05-25,9
2018,21,Batticaloa,30.6,25.325,37.4625,31.0125,53.8,53.8,10.925,40.0,65,12.516666666666666,344.0,1095.0,2018-05-19,2018-05-25,187
2018,21,Colombo,28.125,25.125,32.575,29.1,211.7,211.7,20.775,60.5,63,12.464583333333334,353.0,1100.0,2018-05-19,2018-05-25,222
2018,21,Galle,28.2375,25.125,32.45,28.4375,215.1,215.1,22.8625,65.9,63,12.422916666666667,353.0,1098.0,2018-05-19,2018-05-25,14
2018,21,Gampaha,28.262500000000003,24.250000000000004,33.525000000000006,28.5125,168.70000000000002,168.70000000000002,16.55,57.2,63,12.48125,352.0,1100.0,2018-05-19,2018-05-25,90
2018,21,Hambantota,29.125,25.425000000000004,32.4875,28.2625,31.5,31.5,27.950000000000003,69.5,53,12.431250000000002,349.0,1094.0,,,
2018,21,Jaffna,29.8125,26.700000000000003,34.6,30.500000000000004,81.0,81.0,25.8125,72.4,63,12.6125,348.0,1104.0,2018-05-19,2018-05-25,29
2018,21,Kaluthara,28.275,24.7875,32.8375,28.599999999999994,214.6,214.6,21.325,59.0,63,12.447916666666668,353.0,1099.0,,,
2018,21,Kandy,26.3875,21.675,29.762500000000003,24.8125,59.2,59.2,18.2,67.0,53,12.491666666666667,349.0,1098.0,2018-05-19,2018-05-25,91
2018,21,Kegalle,27.0625,23.075,31.4125,26.275,96.2,96.2,17.775,60.1,63,12.497916666666669,350.0,1099.0,2018-05-19,2018-05-25,29
2018,21,Kilinochchi,31.112500000000004,25.35,35.6,29.15,38.50000000000001,38.50000000000001,20.525,68.0,63,12.597916666666666,347.0,1102.0,2018-05-19,2018-05-25,10
2018,21,Kurunegala,28.1125,23.637500000000003,32.675,27.012500000000003,91.0,91.0,19.7625,63.0,63,12.497916666666669,350.0,1099.0,2018-05-19,2018-05-25,37
2018,21,Mannar,30.0875,26.0125,33.7125,29.5,28.6,28.6,27.5875,72.0,61,12.58125,349.0,1103.0,2018-05-19,2018-05-25,1
2018,21,Matale,25.825,22.125,29.725,24.987500000000004,95.2,95.2,18.3,77.4,61,12.502083333333331,349.0,1099.0,2018-05-19,2018-05-25,23
2018,21,Matara,28.0625,25.95,31.200000000000003,27.825,131.39999999999998,131.39999999999998,33.175,59.8,61,12.42291666666667,351.0,1096.0,2018-05-19,2018-05-25,10
2018,21,Monaragala,29.6625,23.1875,34.25,27.1625,35.6,35.6,18.5625,70.9,65,12.46875,347.0,1095.0,2018-05-19,2018-05-25,10
2018,21,Mullaitivu,30.9375,25.2,36.2625,28.95,41.8,41.8,19.2375,63.0,63,12.595833333333337,345.0,1101.0,2018-05-19,2018-05-25,1
2018,21,NuwaraEliya,18.4875,14.7,18.825,13.9125,121.20000000000002,121.20000000000002,20.2125,83.9,61,12.475,349.0,1097.0,2018-05-19,2018-05-25,3
2018,21,Polonnaruwa,31.2875,24.475,36.1,29.0125,38.2,38.2,18.0,50.0,63,12.51875,347.0,1098.0,2018-05-19,2018-05-25,11
2018,21,Puttalam,28.575,25.137500000000003,33.00000000000001,29.175,85.4,85.4,20.8625,62.3,63,12.53125,351.0,1102.0,2018-05-19,2018-05-25,38
2018,21,Ratnapura,27.4125,24.1,33.225,28.7625,212.9,212.9,12.7125,40.7,63,12.466666666666669,351.0,1099.0,2018-05-19,2018-05-25,62
2018,21,Trincomalee,31.5875,25.175,36.7875,28.58750000000001,37.9,37.9,20.1625,63.0,63,12.558333333333332,345.0,1098.0,2018-05-19,2018-05-25,27
2018,21,Vavuniya,29.85,24.25,34.5125,27.762500000000003,61.7,61.7,20.875,61.6,65,12.572916666666664,347.0,1101.0,2018-05-19,2018-05-25,7
2018,22,Ampara,32.712500000000006,24.525,39.462500000000006,29.4625,18.1,18.1,10.4125,40.3,51,12.516666666666666,345.0,1096.0,2018-05-26,2018-06-01,6
2018,22,Anuradhapura,30.475,25.524999999999995,33.35,28.6625,17.200000000000003,17.200000000000003,27.25,64.4,51,12.575,348.0,1102.0,2018-05-26,2018-06-01,17
2018,22,Badulla,28.9375,21.15,34.0125,24.0125,21.8,21.8,8.787500000000001,36.0,63,12.5,348.0,1098.0,2018-05-26,2018-06-01,5
2018,22,Batticaloa,33.1375,25.7,39.087500000000006,31.2125,27.1,27.1,13.8,46.1,51,12.5375,344.0,1096.0,2018-05-26,2018-06-01,169
2018,22,Colombo,29.15,25.9,33.55,29.5625,147.70000000000002,147.70000000000002,23.9125,64.1,63,12.491666666666667,353.0,1102.0,2018-05-26,2018-06-01,193
2018,22,Galle,29.000000000000004,26.0375,32.962500000000006,28.95,109.7,109.7,26.437500000000004,69.5,63,12.445833333333336,353.0,1099.0,2018-05-26,2018-06-01,9
2018,22,Gampaha,29.3,25.1875,34.1625,29.525,106.1,106.1,20.8625,58.3,63,12.50625,352.0,1102.0,2018-05-26,2018-06-01,76
2018,22,Hambantota,30.475,26.075,33.55,28.9,17.499999999999996,17.499999999999996,28.725,69.5,51,12.45625,349.0,1096.0,,,
2018,22,Jaffna,30.325000000000003,28.05,34.5625,30.85,14.1,14.1,33.1375,72.4,1,12.641666666666667,348.0,1106.0,2018-05-26,2018-06-01,88
2018,22,Kaluthara,29.3,25.775,33.825,29.3,100.7,100.7,23.6375,60.5,63,12.475,353.0,1101.0,,,
2018,22,Kandy,26.975,22.5875,29.4625,24.95,25.3,25.3,22.7,69.1,53,12.51875,349.0,1100.0,2018-05-26,2018-06-01,74
2018,22,Kegalle,27.8875,23.3875,31.725,26.6625,72.6,72.6,19.25,60.1,63,12.516666666666667,350.0,1101.0,2018-05-26,2018-06-01,40
2018,22,Kilinochchi,32.8125,27.3125,35.9,30.3875,3.1,3.1,29.6875,68.0,51,12.629166666666666,347.0,1104.0,2018-05-26,2018-06-01,8
2018,22,Kurunegala,28.800000000000004,24.125,33.05,27.45,48.5,48.5,22.0125,63.0,63,12.525,350.0,1101.0,2018-05-26,2018-06-01,46
2018,22,Mannar,30.8,27.8,33.9,29.925,13.8,13.8,36.175,73.8,51,12.610416666666666,349.0,1105.0,2018-05-26,2018-06-01,4
2018,22,Matale,26.575000000000003,22.387500000000003,29.8125,24.775,70.0,70.0,22.8,82.4,61,12.525,349.0,1100.0,2018-05-26,2018-06-01,19
2018,22,Matara,28.3375,26.4875,31.2125,28.4125,53.3,53.3,34.8,61.9,53,12.439583333333337,352.0,1098.0,2018-05-26,2018-06-01,1
2018,22,Monaragala,31.6875,23.85,37.125,27.762500000000003,12.0,12.0,16.1,65.2,2,12.491666666666667,347.0,1096.0,2018-05-26,2018-06-01,19
2018,22,Mullaitivu,32.974999999999994,27.075000000000003,36.55,29.8875,1.9,1.9,27.25,63.0,1,12.625,345.0,1102.0,2018-05-26,2018-06-01,2
2018,22,NuwaraEliya,18.3,14.5875,17.6625,12.0125,54.10000000000001,54.10000000000001,29.35,98.3,53,12.495833333333334,349.0,1099.0,2018-05-26,2018-06-01,2
2018,22,Polonnaruwa,32.9625,26.2125,35.875,28.9875,5.1,5.1,26.625,58.3,1,12.545833333333333,347.0,1099.0,2018-05-26,2018-06-01,6
2018,22,Puttalam,29.4625,26.2375,33.0625,29.45,66.8,66.8,28.475,62.3,63,12.558333333333332,351.0,1104.0,2018-05-26,2018-06-01,29
2018,22,Ratnapura,28.675,24.3625,34.43750000000001,29.4375,130.5,130.5,14.287499999999998,53.3,63,12.483333333333333,351.0,1100.0,2018-05-26,2018-06-01,75
2018,22,Trincomalee,32.9375,26.5875,35.925000000000004,29.2125,1.8,1.8,28.725000000000005,67.3,3,12.5875,345.0,1100.0,2018-05-26,2018-06-01,25
2018,22,Vavuniya,31.375000000000004,25.9,34.35,28.75,9.6,9.6,27.1625,67.3,51,12.6,347.0,1103.0,2018-05-26,2018-06-01,6
2018,23,Ampara,32.599999999999994,24.9375,38.7,29.4875,10.3,10.3,13.2875,52.6,51,12.53125,345.0,1097.0,2018-06-02,2018-06-08,20
2018,23,Anuradhapura,30.0625,25.3375,32.575,28.25,18.5,18.5,30.1625,78.8,51,12.591666666666663,349.0,1104.0,2018-06-02,2018-06-08,28
2018,23,Badulla,28.6625,21.025,33.5,23.8625,20.0,20.0,9.7625,48.2,2,12.514583333333333,348.0,1099.0,2018-06-02,2018-06-08,10
2018,23,Batticaloa,33.0375,25.775,38.0875,31.175,17.0,17.0,16.825,62.6,1,12.554166666666664,345.0,1098.0,2018-06-02,2018-06-08,147
2018,23,Colombo,28.7,25.4125,32.925000000000004,28.6625,127.7,127.7,24.925,66.6,63,12.5125,353.0,1104.0,2018-06-02,2018-06-08,220
2018,23,Galle,28.3875,25.5,32.225,28.3875,125.6,125.6,26.625,71.6,63,12.464583333333334,353.0,1101.0,2018-06-02,2018-06-08,28
2018,23,Gampaha,28.887500000000003,24.925,33.4875,29.0625,114.2,114.2,21.6625,62.6,53,12.520833333333332,353.0,1104.0,2018-06-02,2018-06-08,110
2018,23,Hambantota,29.4125,25.7375,32.0625,28.4,30.700000000000003,30.700000000000003,30.9125,77.0,51,12.46875,349.0,1098.0,,,
2018,23,Jaffna,30.025,27.625,33.35,29.8875,10.4,10.4,37.225,81.0,51,12.66875,348.0,1108.0,2018-06-02,2018-06-08,64
2018,23,Kaluthara,28.775,25.3,32.85,28.8,92.1,92.1,23.8625,66.2,63,12.491666666666667,353.0,1103.0,,,
2018,23,Kandy,26.5,22.4625,29.1375,24.675,44.4,44.4,23.6625,79.9,51,12.533333333333331,350.0,1102.0,2018-06-02,2018-06-08,94
2018,23,Kegalle,27.625,23.1625,31.812500000000004,26.25,100.1,100.1,20.5875,67.3,61,12.533333333333331,351.0,1103.0,2018-06-02,2018-06-08,19
2018,23,Kilinochchi,32.6375,27.2,34.475,29.85,3.9,3.9,32.5,88.9,51,12.652083333333335,347.0,1106.0,2018-06-02,2018-06-08,5
2018,23,Kurunegala,28.3875,23.9125,32.425,26.9625,64.0,64.0,23.0,74.2,53,12.54375,350.0,1103.0,2018-06-02,2018-06-08,33
2018,23,Mannar,30.875,27.575,32.5375,28.9125,4.599999999999999,4.599999999999999,42.0875,96.1,51,12.629166666666666,349.0,1107.0,2018-06-02,2018-06-08,1
2018,23,Matale,26.2375,22.2875,29.737500000000004,24.500000000000004,88.8,88.8,23.4375,91.4,61,12.541666666666666,349.0,1102.0,2018-06-02,2018-06-08,24
2018,23,Matara,27.7125,26.0375,30.5875,27.750000000000004,72.80000000000001,72.80000000000001,33.550000000000004,59.0,61,12.45625,352.0,1100.0,2018-06-02,2018-06-08,12
2018,23,Monaragala,31.250000000000004,24.175,35.625,27.525,9.7,9.7,20.7,71.6,51,12.50625,347.0,1098.0,2018-06-02,2018-06-08,11
2018,23,Mullaitivu,33.0625,27.2375,35.3375,29.762500000000003,1.7000000000000002,1.7000000000000002,30.2,82.8,51,12.645833333333334,346.0,1104.0,2018-06-02,2018-06-08,3
2018,23,NuwaraEliya,18.1375,14.387499999999998,17.1875,11.8125,115.3,115.3,30.425,97.2,61,12.510416666666666,350.0,1100.0,2018-06-02,2018-06-08,3
2018,23,Polonnaruwa,32.6875,26.225000000000005,34.6,28.725,3.4,3.4,28.7625,66.6,2,12.56875,347.0,1101.0,2018-06-02,2018-06-08,11
2018,23,Puttalam,29.075000000000003,26.187500000000004,32.2,28.85,48.2,48.2,30.8875,78.5,51,12.572916666666664,351.0,1106.0,2018-06-02,2018-06-08,23
2018,23,Ratnapura,28.6125,24.3375,34.0125,29.5375,141.79999999999998,141.79999999999998,15.5125,55.4,63,12.5,352.0,1102.0,2018-06-02,2018-06-08,35
2018,23,Trincomalee,33.0375,26.6,34.862500000000004,29.050000000000004,2.1,2.1,31.6,82.1,51,12.608333333333334,345.0,1102.0,2018-06-02,2018-06-08,36
2018,23,Vavuniya,31.25,25.9,33.3125,28.5875,9.499999999999998,9.499999999999998,31.175,86.4,51,12.614583333333332,347.0,1104.0,2018-06-02,2018-06-08,10
2018,24,Ampara,33.4875,24.937500000000004,38.9875,29.0,5.300000000000001,5.300000000000001,12.3375,34.9,51,12.541666666666666,346.0,1099.0,2018-06-09,2018-06-15,4
2018,24,Anuradhapura,30.475,25.3125,32.925000000000004,28.0625,10.5,10.5,28.7625,64.1,51,12.604166666666668,350.0,1106.0,2018-06-09,2018-06-15,7
2018,24,Badulla,28.825,20.8625,33.550000000000004,23.2,11.2,11.2,8.512500000000001,38.5,1,12.527083333333334,349.0,1101.0,2018-06-09,2018-06-15,15
2018,24,Batticaloa,34.725,25.4625,38.775,30.4125,7.800000000000001,7.800000000000001,17.6125,41.8,3,12.566666666666665,346.0,1100.0,2018-06-09,2018-06-15,129
2018,24,Colombo,28.4,25.2875,32.9,29.125000000000004,91.1,91.1,21.575,56.2,63,12.520833333333334,354.0,1105.0,2018-06-09,2018-06-15,266
2018,24,Galle,28.4375,25.575,32.85,29.1,73.8,73.8,22.6625,62.3,61,12.472916666666666,354.0,1103.0,2018-06-09,2018-06-15,18
2018,24,Gampaha,28.775,24.675,33.5,29.062500000000004,100.8,100.8,18.9625,54.4,63,12.529166666666669,354.0,1105.0,2018-06-09,2018-06-15,120
2018,24,Hambantota,29.8125,25.7125,32.775,28.6625,20.5,20.5,28.425,68.0,53,12.475,351.0,1099.0,,,
2018,24,Jaffna,29.875000000000004,27.3125,33.37499999999999,29.5875,5.2,5.2,35.225,74.5,51,12.683333333333335,349.0,1110.0,2018-06-09,2018-06-15,94
2018,24,Kaluthara,28.4625,25.1625,33.05,29.187500000000004,77.5,77.5,20.625,55.8,61,12.502083333333331,354.0,1104.0,,,
2018,24,Kandy,26.5875,22.225,29.3125,24.825,33.7,33.7,20.95,62.6,61,12.541666666666666,351.0,1103.0,2018-06-09,2018-06-15,85
2018,24,Kegalle,27.8375,23.1125,32.4625,26.2125,76.8,76.8,18.9375,58.7,61,12.539583333333333,352.0,1104.0,2018-06-09,2018-06-15,16
2018,24,Kilinochchi,33.35,26.9,35.237500000000004,29.3375,2.4000000000000004,2.4000000000000004,30.750000000000004,73.8,2,12.664583333333336,348.0,1108.0,2018-06-09,2018-06-15,11
2018,24,Kurunegala,28.275,23.7875,32.662499999999994,27.0375,60.3,60.3,21.525,60.8,53,12.55625,351.0,1105.0,2018-06-09,2018-06-15,21
2018,24,Mannar,30.85,27.0875,32.575,28.3625,2.1,2.1,39.5875,83.5,51,12.64375,350.0,1109.0,2018-06-09,2018-06-15,0
2018,24,Matale,25.975,22.1125,29.3375,24.525,60.3,60.3,21.5,76.3,61,12.554166666666664,350.0,1104.0,2018-06-09,2018-06-15,16
2018,24,Matara,27.675,26.125,30.9875,28.4875,34.0,34.0,29.7125,46.4,53,12.464583333333334,353.0,1101.0,2018-06-09,2018-06-15,8
2018,24,Monaragala,32.575,24.1125,36.5625,27.3,10.2,10.2,20.3125,62.6,51,12.516666666666667,348.0,1099.0,2018-06-09,2018-06-15,18
2018,24,Mullaitivu,34.2875,27.0125,36.4,29.262500000000003,0.4,0.4,29.075,69.5,2,12.656250000000002,347.0,1106.0,2018-06-09,2018-06-15,4
2018,24,NuwaraEliya,17.912499999999998,13.7625,17.45,11.5875,46.7,46.7,26.512500000000003,89.3,51,12.520833333333334,351.0,1102.0,2018-06-09,2018-06-15,8
2018,24,Polonnaruwa,33.7375,26.45,35.575,28.575000000000003,2.8000000000000003,2.8000000000000003,28.1625,65.9,1,12.579166666666666,348.0,1103.0,2018-06-09,2018-06-15,3
2018,24,Puttalam,28.875000000000004,26.4125,32.375,29.0875,24.300000000000004,24.300000000000004,29.562500000000004,64.8,53,12.5875,352.0,1108.0,2018-06-09,2018-06-15,15
2018,24,Ratnapura,28.4125,24.025,34.1375,29.15000000000001,123.6,123.6,13.237500000000002,47.2,63,12.50625,353.0,1103.0,2018-06-09,2018-06-15,44
2018,24,Trincomalee,34.275,26.6125,35.95,28.8625,0.5,0.5,30.1,72.4,51,12.620833333333334,346.0,1103.0,2018-06-09,2018-06-15,33
2018,24,Vavuniya,32.3375,25.71250000000001,34.337500000000006,28.15,4.9,4.9,29.8125,73.8,51,12.629166666666666,348.0,1106.0,2018-06-09,2018-06-15,15
2018,25,Ampara,33.962500000000006,24.5375,39.3,28.3875,4.6,4.6,10.925,34.9,51,12.54375,348.0,1100.0,2018-06-16,2018-06-22,10
2018,25,Anuradhapura,30.4125,24.875000000000004,33.175000000000004,27.687500000000004,9.9,9.9,26.9,60.5,51,12.60625,351.0,1107.0,2018-06-16,2018-06-22,3
2018,25,Badulla,28.8375,19.8625,33.4375,22.075,31.1,31.1,8.149999999999999,35.6,61,12.527083333333334,351.0,1103.0,2018-06-16,2018-06-22,12
2018,25,Batticaloa,35.474999999999994,25.5625,39.6875,30.3,3.7,3.7,14.7875,41.8,51,12.570833333333333,347.0,1101.0,2018-06-16,2018-06-22,113
2018,25,Colombo,28.1875,25.262500000000003,32.6375,28.875,62.89999999999999,62.89999999999999,21.3625,54.0,53,12.525,356.0,1107.0,2018-06-16,2018-06-22,278
2018,25,Galle,28.3125,25.2875,32.3375,28.4875,49.00000000000001,49.00000000000001,23.3125,62.6,53,12.475,356.0,1104.0,2018-06-16,2018-06-22,11
2018,25,Gampaha,28.625,24.6,33.25,29.0,78.7,78.7,18.7875,52.6,63,12.533333333333331,355.0,1107.0,2018-06-16,2018-06-22,150
2018,25,Hambantota,29.7875,25.325,32.287499999999994,28.200000000000003,18.9,18.9,27.925,66.6,51,12.479166666666666,352.0,1101.0,,,
